hydrological_dist_to_nearest_BF,num_upstream_BF,hydrological_dist_to_nearest_IND,num_upstream_IND,CrR,NiR,CuR,CdR,PbR,MR,SandR,SiltR,ClayR,FeR,Long,Lat,AsR,Source
0.03229815861965445,17.765866849392523,0.0296729325490104,10.109029499165409,70.86897754206083,32.24006743497005,111.95888007456323,4.261243158600936,86.89404906198051,34.28463155887327,16.253926532930116,45.48848307950527,38.11864328314824,41735.221423255825,90.43060852430817,23.61274469982163,15.02158219883568,River_Interpolated
0.05497739212635125,9.226560192675011,0.04668718364991977,5.664367194597808,61.47689925990756,27.107515853932636,71.7744541255554,1.5757125967970922,42.91076914472573,31.605381065630578,58.10379237244712,22.30076244979028,18.16088480608446,29951.578627139625,90.11406230846896,23.663772897619914,17.078129756384175,River_Interpolated
0.0487732418760944,11.943555092905562,0.020051393653884076,9.38859063981725,75.17973730147924,42.28495686275936,123.68856122144715,6.0481004832696215,121.73600338363738,34.74647156720521,13.34840564017515,40.31327187892797,46.11724052151228,43306.98650210281,90.43220335875687,23.637573201575652,12.670884803018579,River_Interpolated
0.06923241038601975,19.31132247380019,0.036319569734251635,3.2582536495538794,13.076752442159423,39.721705586271405,86.34765637455968,3.518396545873058,165.22051251589832,32.395203895580906,18.752019288508077,30.70854723282168,49.660044638018995,47780.74347790394,90.34576902211585,23.834252994638916,11.102591208922362,River_Interpolated
0.040321173843151197,6.10627254378747,0.039612133558485564,4.029582659582521,67.33073292465116,28.29348591535662,59.85384991801763,2.0200484505846337,42.42380102135789,31.364910573270045,46.7817213412104,33.08268736646092,18.832915792681327,29048.062189135126,90.02328345724526,23.67071966636189,16.703959087764915,River_Interpolated
0.0014878062506744041,6.658592527853363,0.031733654051308194,1.8440627266333771,19.299844979872418,28.2043767684922,61.58226903366952,3.6839234272587,48.271999835909995,36.769826175087594,40.5991922883172,34.06463994945708,26.004787839384704,31180.904959305924,90.51398723859859,23.77681852243475,8.838504298340544,River_Interpolated
0.0397921290442716,5.5571694771582045,0.03461278782947157,4.141531006767195,66.55034885117398,28.50947381808921,59.69116500191751,2.023502941378145,41.72070828531527,31.304131167293136,47.26379635302828,32.56687811087978,19.22107142582157,28273.350223843227,90.12709234600067,23.74106803843212,16.673174641660857,River_Interpolated
0.05777532610005656,15.84625746065926,0.022144255398236563,7.759195963330392,61.22948244955895,13.582510443025262,98.86575769713998,0.9929844953656024,41.88694180027893,31.27557811975925,62.72190047039135,10.983462361655057,24.37940074165701,38888.70184715255,90.33008134844431,23.65493746951183,11.035667768014504,River_Interpolated
0.017058151454110073,3.708563204364372,0.008369862318177003,2.94450635881881,75.67229450170119,25.389231262809844,50.06588566550719,2.385438001458332,40.771809818921575,31.099287693337885,34.6041008566438,39.69568088170287,25.234315298046916,27559.169083742876,90.11284092605601,23.813285073043964,13.10227736380788,River_Interpolated
0.06526730914157539,13.157237849190768,0.06033534746668929,6.179979974394591,62.68391818137654,23.374808400896885,89.69203773983953,1.536306191402001,54.0356898676751,32.17368014469826,62.1169864781279,17.204341090499586,18.134576380515902,36365.252286738425,90.27156734782558,23.6523007269332,15.15392516441553,River_Interpolated
0.0006062176193276264,3.215741611457256,0.01025770669135722,1.1747128630212702,35.54963422619229,22.713369815221817,67.23534838127874,6.287360540102471,63.438169863253684,37.178343243794565,23.51346664531911,49.57813697403126,28.557473805170638,30687.092688056713,90.58895330871239,23.91962318972518,12.37146225223882,River_Interpolated
0.008862622686167953,8.104728906501865,0.005406597070706301,3.054094433674282,79.33977498635694,23.43533704378362,45.79594312028535,2.603848225421461,52.319845962304285,32.19409642851743,21.45934539351541,46.447940902245726,31.332131734759123,30531.88830632046,90.21672397325857,23.993396304083365,9.590097913844659,River_Interpolated
0.0006576624145687485,3.3297159969095826,0.012665305472781321,1.1328790234104475,31.058786942930098,23.02554280762864,65.02488735667181,5.4380698429259,58.10298349940497,37.089281436103285,25.9111942161967,47.157090563862106,28.131146321587654,30315.959796277795,90.53074079421465,23.799430311171633,11.403097107141695,River_Interpolated
0.006729230109317993,7.437901073974615,0.005512830307940023,2.7480723947700936,82.32536538745633,22.44870008075538,44.550826433047895,2.623334885219447,51.45972983767435,32.17903857112519,21.42307784495645,46.06104564497378,31.88650014135509,29820.81051654726,90.21627753012028,23.97277094953435,9.29544905849455,River_Interpolated
0.007204613216679736,7.579281925876169,0.005475755964221377,2.814873070479938,81.63428803771623,22.67944900472868,44.8370015129618,2.6190255438203804,51.620896175089925,32.17754832642867,21.433729412905233,46.162356944155164,31.74084995279391,29989.373613671734,90.21541520271951,23.977335716596485,9.369537331584707,River_Interpolated
0.039661077626627864,15.337769216516804,0.02005518510759357,2.971464633269111,24.420234616662395,41.44163246697297,76.68909079970086,2.8039045025482503,107.28433744053251,32.38432548594831,23.387964159469725,41.784988637427574,35.79610053981355,43096.21587757278,90.30615535952512,23.799189034596115,16.18571259473839,River_Interpolated
0.00982957202961623,8.162772052041731,0.004693911836668261,3.235475624462511,75.95585546276271,25.07488867826031,47.06571171305399,2.5709933624791934,50.871417247296165,31.951931961067086,22.68499303831944,46.371775867755765,29.792856040098425,31074.27440241647,90.08128629682257,24.001910156574773,10.346832403767582,River_Interpolated
0.0005564734329271052,2.999976368062392,0.009616121105473557,1.0714942972838357,35.705137244346645,22.271158966766947,67.04955295139081,6.266969215761451,63.14941326104198,37.17016228487637,23.12549057962623,50.18239620663714,28.320335582630634,30565.587672370988,90.56220620626468,23.91473991373703,12.401885765716965,River_Interpolated
0.0455574301757906,3.345509836634646,0.04222940487067396,2.342914900330661,69.1933355807811,47.545975376895875,132.9720157178209,5.031646967237895,143.80751542083226,35.88504153649267,52.58272887174549,26.51827186561566,19.98253576858978,42744.00072728248,90.35365486546185,23.732604473462768,10.946899010059072,River_Interpolated
0.0396495457199041,15.323126423334333,0.020046117690906487,2.9739720520616193,24.47160359804814,41.4297758573341,76.66358903168887,2.8028625969137653,107.19474027503182,32.38236553572945,23.42662833408755,41.76198826869357,35.77759554996014,43070.299450644816,90.30608905838798,23.799161989884755,16.185813217814086,River_Interpolated
0.0005809993846956464,3.0477710281119013,0.011043724208994538,1.014668659622664,33.37533555656182,22.331043129682865,65.82733448048272,5.8131092826233015,60.24127238673016,37.112561664080886,24.529632073299915,48.984441548939856,27.884400177619654,30362.13009876609,90.53289678974468,23.801715419497015,11.89613753427933,River_Interpolated
0.03609845651615503,15.388364249427454,0.013164857814698722,4.893971883370769,51.540853170166955,29.618323161488913,60.596975184674676,2.764644879408803,87.52552033780762,32.973808969581796,16.95136255417745,47.13813688835671,35.18963754769683,38609.019609062,90.36870159211306,24.1001144404421,9.987490225518147,River_Interpolated
0.016785663089758186,3.721298252087469,0.00832286698794371,2.9147929720747863,75.98786101788274,25.23544423231606,49.893072353779345,2.392711260401134,40.91828640211193,31.114514034016665,34.287546388511316,39.88180584016109,25.37705803402817,27591.909007310565,90.10334916624168,23.816622456479212,13.010582268621667,River_Interpolated
0.01915162098763663,3.6838849067067327,0.009073423149746901,3.0977524142819486,74.6531611397895,25.64468246773808,50.89948574827896,2.354210932756517,40.753248629219,31.115175051314047,35.89419589581877,38.873667760565326,24.89428934336322,27329.055599490417,90.09341709216922,23.79383373328925,13.386912338691335,River_Interpolated
0.06274930909228725,8.6241415068522,0.0570824283028338,5.590801205292127,60.7180967829471,27.696011856176078,71.33825495338888,1.607606857885532,45.12290420190938,31.85341113176566,58.80213650019443,23.838388395150407,16.484839149177432,29504.85773082618,90.21764339627049,23.706580710760168,18.276921186897596,River_Interpolated
0.008211431232190366,4.030381949961215,0.006152824729527173,2.185649776386155,82.71626469528508,22.581883260699925,45.58470433470071,2.559380303315103,43.13780682940007,31.321512499868106,27.15509926590223,44.02632978421033,28.249853994371115,28442.622261629014,90.14117004911101,23.89216755942142,11.071677786033502,River_Interpolated
0.024315899506276682,20.186047746163005,0.03483927996688385,10.078081978857842,68.9548147721351,27.228622824262516,106.36580470984966,3.3931046777936547,70.29492097607101,34.192148834383545,17.39268616988406,48.37521780462457,34.397155325958124,41428.73390306964,90.4176965406939,23.589925489554616,16.14253627035432,River_Interpolated
0.04032448550441202,6.106701155453953,0.03961670676307304,4.029752404979085,67.32992086130605,28.293721739448753,59.85511144155996,2.01999726197807,42.42446232309608,31.365014327644744,46.783372035497024,33.081584329469685,18.832319455245127,29048.142219605514,90.02331545332937,23.670663297951172,16.70434671976831,River_Interpolated
0.05748179174702658,9.56807707788142,0.01584122490725275,9.13984789817486,77.42720244840397,45.845605492235194,129.04700910843567,6.604849037126782,135.37520092062775,34.72631383591622,13.526102719756546,37.250644920651126,48.78687866881346,43936.34304728348,90.43386240640017,23.643177557448645,11.535152073283326,River_Interpolated
0.06156257764989616,4.316756554540101,0.031040697006438574,5.482431024298594,55.84479864777318,28.860215581181258,67.8584969632026,1.8466727461564973,45.661823555093434,31.649933822101914,55.4989221150113,27.929826898286553,18.748265103134184,26036.884347815274,90.26520979845175,23.760363728580693,18.520697490145817,River_Interpolated
0.03979270197393894,17.038675788144435,0.013216587604631699,5.6111441937399915,47.55041263329181,30.85473971591373,62.189409646336706,2.710150910799065,89.42743616108363,33.26730017214602,16.826796865021198,47.47271991785688,34.95363211369402,39365.74936742222,90.3522104740764,24.003759698692324,10.125050137608513,River_Interpolated
0.06129594133913672,7.495003867303306,0.04947392117123058,5.591095143995114,60.20705984646424,27.83138859898763,70.17535124415512,1.655920254401884,44.20869047814365,31.74923275927658,58.291872595723284,24.352303885713447,17.089431431593663,28418.419984049848,90.21138674261438,23.716521464531127,18.17367784543794,River_Interpolated
0.026155102320713317,19.67911987594076,0.03239968270198049,10.334206952049831,68.5965516038636,28.849551287486168,107.1525290596141,3.7314908654641927,74.47435575661788,34.17416341710234,17.730944432188448,46.57021168441026,35.611634865120394,40998.04607266911,90.42166655387342,23.58540551703465,15.777678360989361,River_Interpolated
0.029168369051873172,18.663568293912004,0.03250166139991528,9.94008342840428,70.68830062584237,30.073807033442215,110.1847033524786,3.8479932055867927,80.44502817118808,34.28417696402459,16.163052382127084,47.44151403762837,36.49711790278514,41954.219132822334,90.42666797381452,23.61238350037364,15.532831389406239,River_Interpolated
